519,2013,22,5,2,0,0,1
519,2013,22,5,3,0,0,1
519,2013,22,5,4,0,0,1
519,2013,22,5,5,1,0,1
519,2013,22,5,6,0,0,1
519,2013,22,5,7,0,0,1
519,2013,22,5,8,0,1,1
519,2013,22,5,9,1,0,2
519,2013,22,5,10,0,0,1
519,2013,22,5,11,0,0,1
519,2013,22,5,12,0,0,1
519,2013,22,5,13,0,0,1
519,2013,22,5,14,0,0,2
519,2013,22,5,15,0,1,2
519,2013,22,5,16,1,0,2
519,2013,22,5,17,2,3,2
519,2013,22,5,18,1,0,2
519,2013,22,5,19,1,1,2
519,2013,22,5,20,0,0,2
519,2013,22,5,21,0,0,2
519,2013,22,5,22,0,0,3
519,2013,22,5,23,0,0,3
519,2013,22,6,0,0,0,3
519,2013,22,6,1,0,0,3
519,2013,22,6,2,0,0,3
519,2013,22,6,3,0,0,3
519,2013,22,6,4,0,0,4
519,2013,22,6,5,0,0,3
519,2013,22,6,6,0,0,3
519,2013,22,6,7,0,0,4
519,2013,22,6,8,0,0,2
519,2013,22,6,9,1,1,2
519,2013,22,6,10,0,0,2
519,2013,22,6,11,0,0,2
519,2013,22,6,12,2,2,2
519,2013,22,6,13,0,0,2
519,2013,22,6,14,1,1,2
519,2013,22,6,15,1,1,2
519,2013,22,6,16,1,2,2
519,2013,22,6,17,3,3,2
519,2013,22,6,18,2,1,2
519,2013,22,6,19,0,0,4
519,2013,22,6,20,0,0,2
519,2013,22,6,21,0,0,2
519,2013,22,6,22,0,0,2
519,2013,22,6,23,0,0,2
519,2013,23,0,0,2,2,2
519,2013,23,0,1,0,2,2
519,2013,23,0,2,2,0,2
519,2013,23,0,3,0,0,2
519,2013,23,0,4,0,0,2
519,2013,23,0,5,0,0,2
519,2013,23,0,6,0,0,3
519,2013,23,0,7,0,0,2
519,2013,23,0,8,0,0,2
519,2013,23,0,9,0,0,2
519,2013,23,0,10,0,0,5
519,2013,23,0,11,0,0,4
519,2013,23,0,12,1,1,4
519,2013,23,0,13,1,1,4
519,2013,23,0,14,1,3,4
519,2013,23,0,15,3,1,4
519,2013,23,0,16,2,3,4
519,2013,23,0,17,2,4,4
519,2013,23,0,18,6,4,4
519,2013,23,0,19,3,3,3
519,2013,23,0,20,4,3,1
519,2013,23,0,21,0,0,1
519,2013,23,0,22,0,0,1
519,2013,23,0,23,0,0,1
519,2013,23,1,0,1,1,1
519,2013,23,1,1,0,0,1
519,2013,23,1,2,0,0,3
519,2013,23,1,3,0,0,1
519,2013,23,1,4,0,0,1
519,2013,23,1,5,0,0,3
519,2013,23,1,6,1,2,2
519,2013,23,1,7,5,5,2
519,2013,23,1,8,9,10,2
519,2013,23,1,9,3,1,1
519,2013,23,1,10,1,1,1
519,2013,23,1,11,0,0,1
519,2013,23,1,12,0,0,1
519,2013,23,1,13,0,0,1
519,2013,23,1,14,0,1,1
519,2013,23,1,15,2,1,1
519,2013,23,1,16,0,0,1
519,2013,23,1,17,0,0,1
519,2013,23,1,18,1,1,1
519,2013,23,1,19,0,0,1
519,2013,23,1,20,0,0,1
519,2013,23,1,21,1,1,1
519,2013,23,1,22,1,1,1
519,2013,23,1,23,0,0,3
519,2013,23,2,0,0,0,1
519,2013,23,2,1,0,0,1
519,2013,23,2,2,0,0,1
519,2013,23,2,3,0,0,1
519,2013,23,2,4,0,0,1
519,2013,23,2,5,0,0,1
519,2013,23,2,6,0,0,2
519,2013,23,2,7,3,4,1
519,2013,23,2,8,9,11,2
519,2013,23,2,9,8,6,2
519,2013,23,2,10,2,2,2
519,2013,23,2,11,4,3,5
519,2013,23,2,12,2,3,2
519,2013,23,2,13,4,3,3
519,2013,23,2,14,1,2,4
519,2013,23,2,15,4,4,2
519,2013,23,2,16,3,4,2
519,2013,23,2,17,5,6,2
519,2013,23,2,18,10,8,2
519,2013,23,2,19,9,9,2
519,2013,23,2,20,6,5,2
519,2013,23,2,21,0,0,2
519,2013,23,2,22,0,0,2
519,2013,23,2,23,0,0,2
519,2013,23,3,0,0,0,2
519,2013,23,3,1,1,1,2
519,2013,23,3,2,0,0,2
519,2013,23,3,3,0,0,2
519,2013,23,3,4,0,0,2
519,2013,23,3,5,0,0,2
519,2013,23,3,6,1,2,2
519,2013,23,3,7,3,3,2
519,2013,23,3,8,5,4,2
519,2013,23,3,9,0,2,2
519,2013,23,3,10,2,0,2
519,2013,23,3,11,0,1,2
519,2013,23,3,12,3,2,2
519,2013,23,3,13,3,3,1
519,2013,23,3,14,2,2,1
519,2013,23,3,15,2,2,3
519,2013,23,3,16,4,6,1
519,2013,23,3,17,8,8,1
519,2013,23,3,18,17,16,3
519,2013,23,3,19,12,13,3
519,2013,23,3,20,3,3,3
519,2013,23,3,21,4,3,3
519,2013,23,3,22,2,2,3
519,2013,23,3,23,0,0,3
519,2013,23,4,0,2,1,1
519,2013,23,4,1,0,0,1
519,2013,23,4,2,0,0,1
519,2013,23,4,3,0,0,1
519,2013,23,4,4,0,0,1
519,2013,23,4,5,0,1,1
519,2013,23,4,6,1,0,1
519,2013,23,4,7,1,2,1
519,2013,23,4,8,4,4,1
519,2013,23,4,9,5,4,1
519,2013,23,4,10,0,0,1
519,2013,23,4,11,1,1,1
519,2013,23,4,12,1,1,1
519,2013,23,4,13,1,1,1
519,2013,23,4,14,1,1,1
519,2013,23,4,15,3,3,1
519,2013,23,4,16,2,2,1
519,2013,23,4,17,7,7,1
519,2013,23,4,18,9,11,1
519,2013,23,4,19,3,1,1
519,2013,23,4,20,0,0,1
519,2013,23,4,21,0,0,1
519,2013,23,4,22,0,0,1
519,2013,23,4,23,0,0,1
519,2013,23,5,0,1,1,1
519,2013,23,5,1,0,0,5
519,2013,23,5,2,0,0,1
519,2013,23,5,3,0,0,1
519,2013,23,5,4,0,0,1
519,2013,23,5,5,0,0,2
519,2013,23,5,6,1,1,1
519,2013,23,5,7,2,2,1
519,2013,23,5,8,8,11,1
519,2013,23,5,9,7,4,1
519,2013,23,5,10,2,2,3
519,2013,23,5,11,1,1,2
519,2013,23,5,12,1,1,3
519,2013,23,5,13,0,0,3
519,2013,23,5,14,4,6,2
519,2013,23,5,15,5,4,3
519,2013,23,5,16,3,6,2
519,2013,23,5,17,11,8,4
519,2013,23,5,18,8,10,2
519,2013,23,5,19,16,14,4
519,2013,23,5,20,8,7,2
519,2013,23,5,21,1,1,2
519,2013,23,5,22,1,2,4
519,2013,23,5,23,1,0,3
519,2013,23,6,0,0,0,2
519,2013,23,6,1,0,1,2
519,2013,23,6,2,1,0,2
519,2013,23,6,3,0,0,4
519,2013,23,6,4,0,0,3
519,2013,23,6,5,0,0,2
519,2013,23,6,6,0,0,2
519,2013,23,6,7,0,0,4
519,2013,23,6,8,2,2,5
519,2013,23,6,9,1,1,5
519,2013,23,6,10,1,1,2
519,2013,23,6,11,1,1,5
519,2013,23,6,12,0,2,5
519,2013,23,6,13,4,3,5
519,2013,23,6,14,2,1,5
519,2013,23,6,15,2,4,5
519,2013,23,6,16,3,2,5
519,2013,23,6,17,4,3,5
519,2013,23,6,18,3,5,5
519,2013,23,6,19,3,1,5
519,2013,23,6,20,1,1,5
519,2013,23,6,21,0,1,5
519,2013,23,6,22,4,4,5
519,2013,23,6,23,3,2,5
519,2013,24,0,0,1,1,5
519,2013,24,0,1,1,1,5
519,2013,24,0,2,0,0,5
519,2013,24,0,3,0,0,5
519,2013,24,0,4,0,0,5
519,2013,24,0,5,0,0,5
519,2013,24,0,6,0,0,5
519,2013,24,0,7,0,0,5
519,2013,24,0,8,1,2,5
519,2013,24,0,9,2,1,5
519,2013,24,0,10,1,1,5
519,2013,24,0,11,0,0,5
519,2013,24,0,12,2,2,5
519,2013,24,0,13,1,2,1
519,2013,24,0,14,2,1,5
519,2013,24,0,15,1,2,5
519,2013,24,0,16,7,7,5
519,2013,24,0,17,5,5,5
519,2013,24,0,18,6,7,5
519,2013,24,0,19,3,3,5
519,2013,24,0,20,4,3,5
519,2013,24,0,21,3,5,5
519,2013,24,0,22,5,2,5
519,2013,24,0,23,0,0,5
519,2013,24,1,0,0,0,5
519,2013,24,1,1,0,0,5
519,2013,24,1,2,0,0,5
519,2013,24,1,3,0,0,5
519,2013,24,1,4,0,0,5
519,2013,24,1,5,0,0,5
519,2013,24,1,6,0,1,5
519,2013,24,1,7,6,7,5
519,2013,24,1,8,13,12,5
519,2013,24,1,9,11,11,5
519,2013,24,1,10,5,4,5
519,2013,24,1,11,0,0,5
519,2013,24,1,12,4,4,5
519,2013,24,1,13,1,1,1
519,2013,24,1,14,1,1,5
519,2013,24,1,15,0,1,5
519,2013,24,1,16,4,4,5
519,2013,24,1,17,11,11,5
519,2013,24,1,18,18,22,5
519,2013,24,1,19,15,11,5
519,2013,24,1,20,5,4,5
519,2013,24,1,21,1,1,5
519,2013,24,1,22,1,1,5
519,2013,24,1,23,0,0,5
519,2013,24,2,0,0,0,5
519,2013,24,2,1,0,0,5
519,2013,24,2,2,0,0,5
519,2013,24,2,3,0,0,5
519,2013,24,2,4,0,0,5
519,2013,24,2,5,0,1,5
519,2013,24,2,6,1,0,5
519,2013,24,2,7,4,4,5
519,2013,24,2,8,11,17,5
519,2013,24,2,9,12,7,5
519,2013,24,2,10,3,3,5
519,2013,24,2,11,2,1,5
519,2013,24,2,12,2,3,5
519,2013,24,2,13,3,5,5
519,2013,24,2,14,7,5,5
519,2013,24,2,15,3,2,5
519,2013,24,2,16,3,3,5
519,2013,24,2,17,3,3,5
519,2013,24,2,18,1,1,5
519,2013,24,2,19,2,2,5
519,2013,24,2,20,1,1,5
519,2013,24,2,21,4,5,5
519,2013,24,2,22,2,1,5
519,2013,24,2,23,0,0,5
519,2013,24,3,0,0,0,5
519,2013,24,3,1,0,0,5
519,2013,24,3,2,0,0,5
519,2013,24,3,3,0,0,5
519,2013,24,3,4,0,0,5
519,2013,24,3,5,0,0,5
519,2013,24,3,6,0,0,5
519,2013,24,3,7,5,6,5
519,2013,24,3,8,12,14,1
519,2013,24,3,9,13,15,2
519,2013,24,3,10,6,3,5
519,2013,24,3,11,3,3,5
519,2013,24,3,12,2,2,5
519,2013,24,3,13,6,4,5
519,2013,24,3,14,5,7,5
519,2013,24,3,15,4,5,2
519,2013,24,3,16,8,5,5
519,2013,24,3,17,10,16,5
519,2013,24,3,18,20,18,5
519,2013,24,3,19,27,29,5
519,2013,24,3,20,11,6,5
519,2013,24,3,21,6,6,2
519,2013,24,3,22,1,1,5
519,2013,24,3,23,2,1,2
519,2013,24,4,0,2,2,5
519,2013,24,4,1,0,0,5
519,2013,24,4,2,0,0,5
519,2013,24,4,3,0,0,5
519,2013,24,4,4,0,0,3
519,2013,24,4,5,2,2,3
519,2013,24,4,6,3,4,3
519,2013,24,4,7,10,11,1
519,2013,24,4,8,19,19,1
519,2013,24,4,9,11,10,5
519,2013,24,4,10,4,4,5
519,2013,24,4,11,4,4,5
519,2013,24,4,12,3,4,5
519,2013,24,4,13,4,2,5
519,2013,24,4,14,3,4,5
519,2013,24,4,15,5,7,5
519,2013,24,4,16,7,7,5
519,2013,24,4,17,17,17,5
519,2013,24,4,18,20,25,5
519,2013,24,4,19,33,30,5
519,2013,24,4,20,9,6,5
519,2013,24,4,21,7,9,5
519,2013,24,4,22,5,1,5
519,2013,24,4,23,1,1,5
519,2013,24,5,0,2,2,5
519,2013,24,5,1,1,1,5
519,2013,24,5,2,0,0,5
519,2013,24,5,3,0,0,5
519,2013,24,5,4,0,0,5
519,2013,24,5,5,1,1,5
519,2013,24,5,6,1,1,5
519,2013,24,5,7,7,9,5
519,2013,24,5,8,13,13,5
519,2013,24,5,9,18,18,5
519,2013,24,5,10,7,6,5
519,2013,24,5,11,1,0,5
519,2013,24,5,12,7,8,5
519,2013,24,5,13,6,7,1
519,2013,24,5,14,6,5,1
519,2013,24,5,15,4,5,5
519,2013,24,5,16,9,11,5
519,2013,24,5,17,25,25,5
519,2013,24,5,18,18,17,5
519,2013,24,5,19,7,6,5
519,2013,24,5,20,10,8,5
519,2013,24,5,21,1,2,5
519,2013,24,5,22,2,2,5
519,2013,24,5,23,1,0,5
519,2013,24,6,0,0,0,5
519,2013,24,6,1,0,0,5
519,2013,24,6,2,0,0,5
519,2013,24,6,3,1,1,5
519,2013,24,6,4,0,0,5
519,2013,24,6,5,0,0,5
519,2013,24,6,6,0,0,5
519,2013,24,6,7,1,1,5
519,2013,24,6,8,1,1,5
519,2013,24,6,9,0,0,5
519,2013,24,6,10,0,0,5
519,2013,24,6,11,1,1,5
519,2013,24,6,12,0,0,5
519,2013,24,6,13,1,1,5
519,2013,24,6,14,2,3,5
519,2013,24,6,15,2,1,5
519,2013,24,6,16,1,2,5
519,2013,24,6,17,3,2,5
519,2013,24,6,18,1,1,5
519,2013,24,6,19,2,2,5
519,2013,24,6,20,4,5,5
519,2013,24,6,21,6,5,5
519,2013,24,6,22,1,1,1
519,2013,24,6,23,2,2,1
519,2013,25,0,0,0,0,1
519,2013,25,0,1,0,0,1
519,2013,25,0,2,0,0,1
519,2013,25,0,3,0,0,1
519,2013,25,0,4,0,0,1
519,2013,25,0,5,0,0,1
519,2013,25,0,6,0,0,1
519,2013,25,0,7,1,1,1
519,2013,25,0,8,0,0,1
519,2013,25,0,9,0,0,1
519,2013,25,0,10,0,1,1
519,2013,25,0,11,4,4,1
519,2013,25,0,12,7,6,1
519,2013,25,0,13,0,1,1
519,2013,25,0,14,3,3,1
519,2013,25,0,15,5,5,1
519,2013,25,0,16,3,3,1
519,2013,25,0,17,3,3,1
519,2013,25,0,18,2,2,1
519,2013,25,0,19,1,0,1
519,2013,25,0,20,2,2,1
519,2013,25,0,21,3,4,1
519,2013,25,0,22,2,1,1
519,2013,25,0,23,2,2,1
519,2013,25,1,0,0,0,1
519,2013,25,1,1,0,0,1
519,2013,25,1,2,0,0,1
519,2013,25,1,3,0,0,1
519,2013,25,1,4,0,0,1
519,2013,25,1,5,4,4,1
519,2013,25,1,6,3,3,1
519,2013,25,1,7,14,15,1
519,2013,25,1,8,26,30,1
519,2013,25,1,9,17,14,1
519,2013,25,1,10,3,1,1
519,2013,25,1,11,1,2,1
519,2013,25,1,12,2,1,1
519,2013,25,1,13,1,2,1
519,2013,25,1,14,2,1,1
519,2013,25,1,15,5,7,1
519,2013,25,1,16,12,10,1
519,2013,25,1,17,23,28,1
519,2013,25,1,18,26,26,1
519,2013,25,1,19,20,16,1
519,2013,25,1,20,6,9,2
519,2013,25,1,21,11,10,1
519,2013,25,1,22,5,4,2
519,2013,25,1,23,3,2,1
519,2013,25,2,0,4,3,1
519,2013,25,2,1,0,0,4
519,2013,25,2,2,0,0,4
519,2013,25,2,3,0,0,1
519,2013,25,2,4,0,0,1
519,2013,25,2,5,1,1,2
519,2013,25,2,6,4,6,1
519,2013,25,2,7,12,15,2
519,2013,25,2,8,27,29,1
519,2013,25,2,9,24,20,1
519,2013,25,2,10,7,7,1
519,2013,25,2,11,3,1,1
519,2013,25,2,12,1,1,1
519,2013,25,2,13,5,5,1
519,2013,25,2,14,4,4,1
519,2013,25,2,15,6,7,1
519,2013,25,2,16,9,10,1
519,2013,25,2,17,20,32,1
519,2013,25,2,18,37,29,2
519,2013,25,2,19,14,11,1
519,2013,25,2,20,7,5,1
519,2013,25,2,21,7,5,1
519,2013,25,2,22,8,10,1
519,2013,25,2,23,5,4,1
519,2013,25,3,0,4,3,1
519,2013,25,3,1,0,0,1
519,2013,25,3,2,0,0,1
519,2013,25,3,3,0,0,1
519,2013,25,3,4,0,0,3
519,2013,25,3,5,1,1,1
519,2013,25,3,6,5,5,1
519,2013,25,3,7,9,11,1
519,2013,25,3,8,22,28,1
519,2013,25,3,9,28,22,2
519,2013,25,3,10,12,12,2
519,2013,25,3,11,8,7,1
519,2013,25,3,12,7,7,1
519,2013,25,3,13,6,6,1
519,2013,25,3,14,4,4,1
519,2013,25,3,15,8,9,1
519,2013,25,3,16,5,8,1
519,2013,25,3,17,32,36,1
519,2013,25,3,18,46,44,1
519,2013,25,3,19,18,12,1
519,2013,25,3,20,8,11,1
519,2013,25,3,21,8,4,4
519,2013,25,3,22,2,2,5
519,2013,25,3,23,1,1,1
519,2013,25,4,0,0,0,1
519,2013,25,4,1,0,0,1
519,2013,25,4,2,0,0,3
519,2013,25,4,3,0,0,5
519,2013,25,4,4,0,0,3
519,2013,25,4,5,1,1,3
519,2013,25,4,6,6,7,3
519,2013,25,4,7,10,14,1
519,2013,25,4,8,23,23,2
519,2013,25,4,9,19,18,2
519,2013,25,4,10,15,12,2
519,2013,25,4,11,7,6,1
519,2013,25,4,12,6,7,1
519,2013,25,4,13,5,7,1
519,2013,25,4,14,8,8,1
519,2013,25,4,15,8,6,1
519,2013,25,4,16,5,8,1
519,2013,25,4,17,19,20,1
519,2013,25,4,18,33,30,1
519,2013,25,4,19,11,10,1
519,2013,25,4,20,11,13,3
519,2013,25,4,21,4,3,3
519,2013,25,4,22,2,2,3
519,2013,25,4,23,2,1,4
519,2013,25,5,0,2,1,5
519,2013,25,5,1,0,0,4
519,2013,25,5,2,0,0,2
519,2013,25,5,3,0,0,2
519,2013,25,5,4,0,0,2
519,2013,25,5,5,0,1,2
519,2013,25,5,6,4,5,2
519,2013,25,5,7,8,10,1
519,2013,25,5,8,23,27,1
519,2013,25,5,9,18,11,1
519,2013,25,5,10,4,4,1
519,2013,25,5,11,6,5,4
519,2013,25,5,12,6,6,4
519,2013,25,5,13,4,5,4
519,2013,25,5,14,10,10,3
519,2013,25,5,15,7,6,2
519,2013,25,5,16,10,13,2
519,2013,25,5,17,21,25,5
519,2013,25,5,18,16,14,2
519,2013,25,5,19,9,4,2
519,2013,25,5,20,2,3,1
519,2013,25,5,21,3,2,3
519,2013,25,5,22,2,4,1
519,2013,25,5,23,2,1,2
519,2013,25,6,0,2,1,2
519,2013,25,6,1,0,0,4
519,2013,25,6,2,1,1,2
519,2013,25,6,3,0,0,2
519,2013,25,6,4,0,0,4
519,2013,25,6,5,0,0,3
519,2013,25,6,6,0,0,5
519,2013,25,6,7,1,1,5
519,2013,25,6,8,0,0,5
519,2013,25,6,9,2,2,1
519,2013,25,6,10,1,1,5
519,2013,25,6,11,2,2,3
519,2013,25,6,12,2,2,3
519,2013,25,6,13,2,3,3
519,2013,25,6,14,2,3,5
519,2013,25,6,15,7,5,5
519,2013,25,6,16,2,3,1
519,2013,25,6,17,6,7,1
519,2013,25,6,18,6,5,1
519,2013,25,6,19,3,4,1
519,2013,25,6,20,3,1,2
519,2013,25,6,21,2,2,1
519,2013,25,6,22,3,3,1
519,2013,25,6,23,1,1,3
519,2013,26,0,0,0,1,3
519,2013,26,0,1,3,2,1
519,2013,26,0,2,0,0,1
519,2013,26,0,3,0,0,1
519,2013,26,0,4,0,0,1
519,2013,26,0,5,0,0,1
519,2013,26,0,6,0,0,1
519,2013,26,0,7,0,0,1
519,2013,26,0,8,1,1,1
519,2013,26,0,9,0,1,3
519,2013,26,0,10,2,1,2
519,2013,26,0,11,1,2,2
519,2013,26,0,12,5,5,2
519,2013,26,0,13,7,8,2
519,2013,26,0,14,6,10,1
519,2013,26,0,15,8,3,2
519,2013,26,0,16,3,2,1
519,2013,26,0,17,4,5,1
519,2013,26,0,18,8,9,1
519,2013,26,0,19,6,5,1
519,2013,26,0,20,5,5,2
519,2013,26,0,21,5,5,2
519,2013,26,0,22,2,2,2
519,2013,26,0,23,1,0,1
519,2013,26,1,0,0,0,1
519,2013,26,1,1,0,0,1
519,2013,26,1,2,0,0,1
519,2013,26,1,3,0,0,1
519,2013,26,1,4,0,0,1
519,2013,26,1,5,0,0,1
519,2013,26,1,6,0,0,1
519,2013,26,1,7,0,0,1
519,2013,26,1,8,0,0,1
519,2013,26,1,9,0,0,1
519,2013,26,1,10,0,0,1
519,2013,26,1,11,0,0,2
519,2013,26,1,12,0,0,2
519,2013,26,1,13,0,0,5
519,2013,26,1,14,0,0,2
519,2013,26,1,15,0,0,2
519,2013,26,1,16,0,0,1
519,2013,26,1,17,0,0,2
519,2013,26,1,18,0,0,5
519,2013,26,1,19,0,0,2
519,2013,26,1,20,0,0,3
519,2013,26,1,21,0,0,2
519,2013,26,1,22,0,0,2
519,2013,26,1,23,0,0,2
519,2013,26,2,0,0,0,2
519,2013,26,2,1,0,0,2
519,2013,26,2,2,0,0,2
519,2013,26,2,3,0,0,2
519,2013,26,2,4,0,0,2
519,2013,26,2,5,0,0,2
519,2013,26,2,6,0,0,2
519,2013,26,2,7,0,0,2
519,2013,26,2,8,0,0,2
519,2013,26,2,9,0,0,2
519,2013,26,2,10,0,0,2
519,2013,26,2,11,0,0,2
519,2013,26,2,12,0,0,2
519,2013,26,2,13,0,0,2
519,2013,26,2,14,0,0,2
519,2013,26,2,15,0,0,2
519,2013,26,2,16,0,0,3
519,2013,26,2,17,0,0,3
519,2013,26,2,18,0,0,2
519,2013,26,2,19,0,0,2
519,2013,26,2,20,0,0,2
519,2013,26,2,21,0,0,3
519,2013,26,2,22,0,0,2
519,2013,26,2,23,0,0,3
519,2013,26,3,0,0,0,2
519,2013,26,3,1,0,0,2
519,2013,26,3,2,0,0,2
519,2013,26,3,3,0,0,2
519,2013,26,3,4,0,0,2
519,2013,26,3,5,0,0,1
519,2013,26,3,6,0,0,2
519,2013,26,3,7,0,0,3
519,2013,26,3,8,0,0,3
519,2013,26,3,9,0,0,3
519,2013,26,3,10,0,0,2
519,2013,26,3,11,0,0,1
519,2013,26,3,12,0,0,2
519,2013,26,3,13,0,0,2
519,2013,26,3,14,0,0,2
519,2013,26,3,15,0,0,2
519,2013,26,3,16,0,0,3
519,2013,26,3,17,0,0,3
519,2013,26,3,18,0,0,2
519,2013,26,3,19,0,0,3
519,2013,26,3,20,0,0,3
519,2013,26,3,21,0,0,2
519,2013,26,3,22,0,0,2
519,2013,26,3,23,0,0,2
519,2013,26,4,0,0,0,5
519,2013,26,4,1,0,0,3
519,2013,26,4,2,0,0,2
519,2013,26,4,3,0,0,1
519,2013,26,4,4,0,0,1
519,2013,26,4,5,0,0,1
519,2013,26,4,6,0,0,1
519,2013,26,4,7,0,0,1
519,2013,26,4,8,0,0,2
519,2013,26,4,9,0,0,1
519,2013,26,4,10,0,0,1
519,2013,26,4,11,0,0,1
519,2013,26,4,12,0,0,2
519,2013,26,4,13,0,0,2
519,2013,26,4,14,0,0,3
519,2013,26,4,15,0,0,2
519,2013,26,4,16,0,0,2
519,2013,26,4,17,0,0,3
519,2013,26,4,18,0,0,2
519,2013,26,4,19,0,0,3
519,2013,26,4,20,0,0,2
519,2013,26,4,21,0,0,4
519,2013,26,4,22,0,0,2
519,2013,26,4,23,0,0,4
519,2013,26,5,0,0,0,2
519,2013,26,5,1,0,0,2
519,2013,26,5,2,0,0,2
519,2013,26,5,3,0,0,1
519,2013,26,5,4,0,0,1
519,2013,26,5,5,0,0,1
519,2013,26,5,6,0,0,1
