W 21 St & 6 Ave,40.7454973,-74.00197139,17713
W 21 St & 6 Ave,40.74691959,-74.00451887,13807
W 21 St & 6 Ave,40.74475148,-73.99915362,9992
W 21 St & 6 Ave,40.73935542,-73.99931783,8557
W 21 St & 6 Ave,40.746745000000004,-74.007756,8391
W 21 St & 6 Ave,40.74345335,-74.00004031,7422
W 21 St & 6 Ave,40.74901271,-73.98848395,6045
W 21 St & 6 Ave,40.74734825,-73.99723551,5892
W 21 St & 6 Ave,40.74177603,-74.00149746,5554
W 21 St & 6 Ave,40.74317449,-74.00366443,5551
W 21 St & 6 Ave,40.7390169121,-74.0026376103,5458
W 21 St & 6 Ave,40.75466591,-73.99138152,5335
W 21 St & 6 Ave,40.73587678,-73.98205027,4752
W 21 St & 6 Ave,40.73401143,-74.00293877,4633
W 21 St & 6 Ave,40.75044999,-73.99481051,4412
W 21 St & 6 Ave,40.749156,-73.9916,4255
W 21 St & 6 Ave,40.751872999999996,-73.97770600000001,4125
W 21 St & 6 Ave,40.749717753,-74.002950346,3913
W 21 St & 6 Ave,40.73652889,-74.00618026,3742
W 21 St & 6 Ave,40.75640548,-73.9900262,3716
W 21 St & 6 Ave,40.73704984,-73.99009296,3648
W 21 St & 6 Ave,40.73038599,-74.00214988,3632
W 21 St & 6 Ave,40.751396,-74.00522600000001,3498
W 21 St & 6 Ave,40.74025878,-73.98409214,3470
W 21 St & 6 Ave,40.74487634,-73.99529885,3445
W 21 St & 6 Ave,40.74238787,-73.99726235,3396
W 21 St & 6 Ave,40.740343200000005,-73.98955109,3178
W 21 St & 6 Ave,40.736502,-73.97809472,3168
W 21 St & 6 Ave,40.73781509,-73.99994661,3119
W 21 St & 6 Ave,40.735238,-74.000271,3045
W 21 St & 6 Ave,40.74173969,-73.99415556,2989
W 21 St & 6 Ave,40.73535398,-74.00483091,2934
W 21 St & 6 Ave,40.73827428,-73.98751968,2831
W 21 St & 6 Ave,40.74206539,-74.00443172,2805
W 21 St & 6 Ave,40.746646999999996,-73.993915,2790
W 21 St & 6 Ave,40.75660359,-73.9979009,2693
W 21 St & 6 Ave,40.75066386,-74.00176802,2667
W 21 St & 6 Ave,40.73172428,-74.00674436,2558
W 21 St & 6 Ave,40.7505853470215,-73.9946848154068,2489
W 21 St & 6 Ave,40.73291553,-74.00711384,2467
W 21 St & 6 Ave,40.76009437,-73.99461843,2428
W 21 St & 6 Ave,40.751551,-73.993934,2345
W 21 St & 6 Ave,40.74334935,-74.00681753,2297
W 21 St & 6 Ave,40.75645824,-73.99372222,2231
W 21 St & 6 Ave,40.750181563256824,-74.00218427181244,2215
W 21 St & 6 Ave,40.73997354103409,-74.00513872504234,2182
W 21 St & 6 Ave,40.75527307,-73.98316936,2130
W 21 St & 6 Ave,40.745712100000006,-73.98194829,2112
W 21 St & 6 Ave,40.75513557,-73.98658032,2104
W 21 St & 6 Ave,40.752062306999996,-73.9816324043,2065
W 21 St & 6 Ave,40.73454567,-73.99074142,2058
W 21 St & 6 Ave,40.7462009,-73.98855723,2027
W 21 St & 6 Ave,40.72710258,-74.00297088,2017
W 21 St & 6 Ave,40.71754834,-74.01322069,2006
W 21 St & 6 Ave,40.73726186,-73.99238967,1998
W 21 St & 6 Ave,40.73492695,-73.99200509,1974
W 21 St & 6 Ave,40.73314259,-73.97573881,1972
W 21 St & 6 Ave,40.73624527,-73.98473765,1912
W 21 St & 6 Ave,40.74444921,-73.98303529,1898
W 21 St & 6 Ave,40.7451677,-73.98683077,1894
W 21 St & 6 Ave,40.76030096,-73.99884222,1876
W 21 St & 6 Ave,40.74311555376486,-73.98215353488922,1871
W 21 St & 6 Ave,40.739323,-74.008119,1869
W 21 St & 6 Ave,40.73047747,-73.99906065,1866
W 21 St & 6 Ave,40.73331967,-73.99510132,1817
W 21 St & 6 Ave,40.742354299999995,-73.98915076,1805
W 21 St & 6 Ave,40.7361967,-74.00859207,1773
W 21 St & 6 Ave,40.74096374,-73.98602213,1768
W 21 St & 6 Ave,40.74394314,-73.97966069,1739
W 21 St & 6 Ave,40.73020660529954,-73.99102628231049,1724
W 21 St & 6 Ave,40.73649403,-73.99704374,1722
W 21 St & 6 Ave,40.73226398,-73.99852205,1701
W 21 St & 6 Ave,40.73381219196632,-73.9805442094803,1694
W 21 St & 6 Ave,40.76087502,-74.00277668,1669
W 21 St & 6 Ave,40.74395411,-73.99144871,1629
W 21 St & 6 Ave,40.73912601,-73.97973776,1618
W 21 St & 6 Ave,40.75097711,-73.98765428,1575
W 21 St & 6 Ave,40.750072700000004,-73.99839279,1507
W 21 St & 6 Ave,40.76269882,-73.99301222,1495
W 21 St & 6 Ave,40.7381765,-73.97738662,1462
W 21 St & 6 Ave,40.76019252,-73.9912551,1444
W 21 St & 6 Ave,40.74854862,-73.98808416,1397
W 21 St & 6 Ave,40.73221853,-73.98165557,1393
W 21 St & 6 Ave,40.73543934,-73.99453948,1375
W 21 St & 6 Ave,40.76227205,-73.98788205,1359
W 21 St & 6 Ave,40.73224119,-74.00026394,1324
W 21 St & 6 Ave,40.75299641,-73.98721619,1314
W 21 St & 6 Ave,40.75019995,-73.99093085,1313
W 21 St & 6 Ave,40.76727216,-73.99392888,1312
W 21 St & 6 Ave,40.7568001,-73.98291153,1311
W 21 St & 6 Ave,40.75929124,-73.98859651,1305
W 21 St & 6 Ave,40.73261787,-73.99158043,1260
W 21 St & 6 Ave,40.72490985,-74.00154702,1255
W 21 St & 6 Ave,40.751581,-73.97791,1254
W 21 St & 6 Ave,40.76370739,-73.9851615,1248
W 21 St & 6 Ave,40.75038009,-73.98338988,1238
W 21 St & 6 Ave,40.76341379,-73.99667444,1222
W 21 St & 6 Ave,40.728846000000004,-74.00859100000001,1222
W 21 St & 6 Ave,40.7284186,-73.98713956,1169
W 21 St & 6 Ave,40.73047309,-73.98672378,1153
W 21 St & 6 Ave,40.72917025,-73.99810231,1152
W 21 St & 6 Ave,40.72903917,-73.99404649,1150
W 21 St & 6 Ave,40.715337899999994,-74.01658354,1119
W 21 St & 6 Ave,40.711512,-74.01575600000001,1111
W 21 St & 6 Ave,40.7489006,-73.97604882,1107
W 21 St & 6 Ave,40.72740794,-73.98142006,1102
W 21 St & 6 Ave,40.7405826,-74.00550867,1095
W 21 St & 6 Ave,40.72621788,-73.98379855,1086
W 21 St & 6 Ave,40.74937024193277,-73.99923384189607,1072
W 21 St & 6 Ave,40.73223272,-73.98889957,1071
W 21 St & 6 Ave,40.72210378668603,-73.99724900722505,1056
W 21 St & 6 Ave,40.74144387,-73.97536082,1051
W 21 St & 6 Ave,40.72955361,-73.98057249,1033
W 21 St & 6 Ave,40.75756989999999,-73.99098507,1016
W 21 St & 6 Ave,40.74765947,-73.98490707,1010
W 21 St & 6 Ave,40.73524276,-73.98758561,1010
W 21 St & 6 Ave,40.740983,-74.00170200000001,992
W 21 St & 6 Ave,40.75172632,-73.98753523,960
W 21 St & 6 Ave,40.734232,-73.986923,948
W 21 St & 6 Ave,40.73532427,-73.99800419,945
W 21 St & 6 Ave,40.74780373,-73.97344190000001,943
W 21 St & 6 Ave,40.72938685,-73.97772429,916
W 21 St & 6 Ave,40.72066442,-73.98517977,912
W 21 St & 6 Ave,40.74290902,-73.97706058,912
W 21 St & 6 Ave,40.72317958,-73.99480012,906
W 21 St & 6 Ave,40.75001986,-73.96905301,893
W 21 St & 6 Ave,40.726280700000004,-73.98978041,886
W 21 St & 6 Ave,40.75510267,-73.97498696,885
W 21 St & 6 Ave,40.72405549,-74.00965965,831
W 21 St & 6 Ave,40.72362738,-73.99949601,826
W 21 St & 6 Ave,40.76340613,-73.97722479,813
W 21 St & 6 Ave,40.76695317,-73.98169333,801
W 21 St & 6 Ave,40.72953837,-73.98426726,781
W 21 St & 6 Ave,40.771522,-73.99054100000001,773
W 21 St & 6 Ave,40.76915505,-73.98191841,754
W 21 St & 6 Ave,40.72743423,-73.99379025,727
W 21 St & 6 Ave,40.76068327096592,-73.98452728986742,727
W 21 St & 6 Ave,40.76669671,-73.99061728,726
W 21 St & 6 Ave,40.73049393,-73.99572140000001,726
W 21 St & 6 Ave,40.7606597,-73.98042047,709
W 21 St & 6 Ave,40.72779126,-73.98564945,700
W 21 St & 6 Ave,40.744023,-73.976056,692
W 21 St & 6 Ave,40.72243797,-74.00566443,686
W 21 St & 6 Ave,40.768254,-73.988639,684
W 21 St & 6 Ave,40.72453734,-73.98185424,681
W 21 St & 6 Ave,40.739445,-73.97680600000001,668
W 21 St & 6 Ave,40.7652654,-73.98192338,657
W 21 St & 6 Ave,40.75898481399634,-73.99379968643187,649
W 21 St & 6 Ave,40.72456089,-73.99565293,643
W 21 St & 6 Ave,40.72679454,-73.99695094,635
W 21 St & 6 Ave,40.748238,-73.978311,633
W 21 St & 6 Ave,40.73143724085228,-73.99490341544151,627
W 21 St & 6 Ave,40.75992262,-73.97648516,626
W 21 St & 6 Ave,40.72467721,-73.98783413,622
W 21 St & 6 Ave,40.75500254,-73.98014437,613
W 21 St & 6 Ave,40.70834698,-74.01713445,610
W 21 St & 6 Ave,40.71542197,-74.01121978,602
W 21 St & 6 Ave,40.72923649910006,-73.99086803197861,592
W 21 St & 6 Ave,40.76584941,-73.98690506,591
W 21 St & 6 Ave,40.72217444,-73.98368779,589
W 21 St & 6 Ave,40.72521311,-73.97768752,580
W 21 St & 6 Ave,40.76095756,-73.96724467,572
W 21 St & 6 Ave,40.722055,-73.989111,555
W 21 St & 6 Ave,40.76461837,-73.98789473,555
W 21 St & 6 Ave,40.72165481,-74.00234737,553
W 21 St & 6 Ave,40.75320159,-73.9779874,545
W 21 St & 6 Ave,40.72706363348306,-73.99662137031554,540
W 21 St & 6 Ave,40.73971301,-73.99456405,525
W 21 St & 6 Ave,40.75594159,-74.0021163,522
W 21 St & 6 Ave,40.74195138,-74.00803013,515
W 21 St & 6 Ave,40.76590936,-73.97634151,514
W 21 St & 6 Ave,40.72019576,-73.98997825,513
W 21 St & 6 Ave,40.72229346,-73.99147535,500
W 21 St & 6 Ave,40.720873600000004,-73.98085795,499
W 21 St & 6 Ave,40.764397100000004,-73.97371465,482
W 21 St & 6 Ave,40.71911552,-74.00666661,479
W 21 St & 6 Ave,40.724399,-74.004704,474
W 21 St & 6 Ave,40.761628,-73.972924,468
W 21 St & 6 Ave,40.71893904,-73.99266288,456
W 21 St & 6 Ave,40.75323098,-73.97032517,449
W 21 St & 6 Ave,40.71605866,-73.99190759,448
W 21 St & 6 Ave,40.75255434,-73.97282625,426
W 21 St & 6 Ave,40.752165280621966,-73.97992193698882,424
W 21 St & 6 Ave,40.71602118,-73.99974372,415
W 21 St & 6 Ave,40.770513,-73.988038,414
W 21 St & 6 Ave,40.71748752,-74.0104554,413
W 21 St & 6 Ave,40.72043411,-74.01020609,411
W 21 St & 6 Ave,40.72502876,-73.99069656,406
W 21 St & 6 Ave,40.751283596962296,-73.99692445993422,401
W 21 St & 6 Ave,40.76132983124814,-73.97982001304626,388
W 21 St & 6 Ave,40.70569254,-74.01677685,383
W 21 St & 6 Ave,40.744219,-73.97121214,369
W 21 St & 6 Ave,40.728145,-73.990214,367
W 21 St & 6 Ave,40.7149787,-74.013012,357
W 21 St & 6 Ave,40.7546011026,-73.971878855,353
W 21 St & 6 Ave,40.714215,-73.981346,345
W 21 St & 6 Ave,40.71910537,-73.99973337,344
W 21 St & 6 Ave,40.76344058,-73.98268129,343
W 21 St & 6 Ave,40.75971079999999,-73.97402311,339
W 21 St & 6 Ave,40.76228826,-73.98336183,337
W 21 St & 6 Ave,40.75206862,-73.96784384,333
W 21 St & 6 Ave,40.71291224,-74.01020234,332
W 21 St & 6 Ave,40.70463334,-74.01361706,331
W 21 St & 6 Ave,40.717290000000006,-73.996375,328
W 21 St & 6 Ave,40.71625008,-74.0091059,323
W 21 St & 6 Ave,40.71850211,-73.98329859,323
W 21 St & 6 Ave,40.71473993,-74.00910627,321
W 21 St & 6 Ave,40.72430527250332,-73.99600982666016,308
W 21 St & 6 Ave,40.75724567911726,-73.97805914282799,300
W 21 St & 6 Ave,40.71269042,-73.98776323,300
W 21 St & 6 Ave,40.780577990103346,-73.98562431335448,299
W 21 St & 6 Ave,40.71939226,-74.00247214,297
W 21 St & 6 Ave,40.72110063,-73.99192540000001,292
W 21 St & 6 Ave,40.7172274,-73.98802084,287
W 21 St & 6 Ave,40.71427487,-73.98990025,269
W 21 St & 6 Ave,40.75968085,-73.97031366,268
W 21 St & 6 Ave,40.70823502,-74.00530063,263
W 21 St & 6 Ave,40.7277140777778,-74.01129573583603,261
W 21 St & 6 Ave,40.71219906,-73.97948148,259
W 21 St & 6 Ave,40.718821999999996,-73.99596,258
W 21 St & 6 Ave,40.75714758,-73.97207836,254
W 21 St & 6 Ave,40.71559509,-73.9870295,246
W 21 St & 6 Ave,40.71307916,-73.99851193,234
W 21 St & 6 Ave,40.72299208,-73.97995466,233
W 21 St & 6 Ave,40.710451,-73.960876,233
W 21 St & 6 Ave,40.711065999999995,-74.009447,232
W 21 St & 6 Ave,40.70955958,-74.00653609,230
W 21 St & 6 Ave,40.72228087,-73.97668709,229
W 21 St & 6 Ave,40.779668090073116,-73.98093044757842,227
W 21 St & 6 Ave,40.75455731,-73.96592976,225
W 21 St & 6 Ave,40.70706456,-74.00731853,222
W 21 St & 6 Ave,40.75022392,-73.97121414,222
W 21 St & 6 Ave,40.76309387270797,-73.97835016250609,218
W 21 St & 6 Ave,40.70862144,-74.00722156,214
W 21 St & 6 Ave,40.761227399999996,-73.96094022,214
W 21 St & 6 Ave,40.735367055605394,-73.98797392845155,214
W 21 St & 6 Ave,40.71622644,-73.98261206,210
W 21 St & 6 Ave,40.75668720603179,-73.98257732391356,208
W 21 St & 6 Ave,40.70905623,-74.01043382,204
W 21 St & 6 Ave,40.75797322,-73.96603308,203
W 21 St & 6 Ave,40.7047177,-74.00926027,203
W 21 St & 6 Ave,40.77163851,-73.98261428,202
W 21 St & 6 Ave,40.7867947,-73.977112,201
W 21 St & 6 Ave,40.756014,-73.967416,199
W 21 St & 6 Ave,40.78720869,-73.98128127,197
W 21 St & 6 Ave,40.77452835,-73.98753759,197
W 21 St & 6 Ave,40.75828065,-73.97069431,195
W 21 St & 6 Ave,40.746524,-73.977885,192
W 21 St & 6 Ave,40.717571,-74.005549,192
W 21 St & 6 Ave,40.71870987,-74.0090009,190
W 21 St & 6 Ave,40.76500525,-73.95818491,189
W 21 St & 6 Ave,40.71450451,-74.00562789,185
W 21 St & 6 Ave,40.759107,-73.959223,173
W 21 St & 6 Ave,40.70355377,-74.00670227,166
W 21 St & 6 Ave,40.71406667,-73.99293911,163
W 21 St & 6 Ave,40.72082834,-73.97793172,162
W 21 St & 6 Ave,40.75934501,-73.96759673,157
W 21 St & 6 Ave,40.70717936,-74.00887308,156
W 21 St & 6 Ave,40.77492513,-73.98266566,154
W 21 St & 6 Ave,40.77748046,-73.98288594,153
W 21 St & 6 Ave,40.7734066,-73.97782542,153
W 21 St & 6 Ave,40.71273266,-74.0046073,152
W 21 St & 6 Ave,40.71413089,-73.99704679999999,151
W 21 St & 6 Ave,40.7770575,-73.97898475,151
W 21 St & 6 Ave,40.715815500000005,-73.99422366,151
W 21 St & 6 Ave,40.69236178,-73.98631746,151
W 21 St & 6 Ave,40.76020258,-73.96478473,150
W 21 St & 6 Ave,40.777507027547976,-73.98888587951659,148
W 21 St & 6 Ave,40.71739973,-73.98016555,147
W 21 St & 6 Ave,40.758996559605116,-73.96865397691727,145
W 21 St & 6 Ave,40.72494672359416,-74.00165855884552,144
W 21 St & 6 Ave,40.742753828659026,-74.00747358798982,139
W 21 St & 6 Ave,40.72185379,-74.00771779,137
W 21 St & 6 Ave,40.78414472,-73.98362492,135
W 21 St & 6 Ave,40.71494807,-74.00234482,135
W 21 St & 6 Ave,40.71782143,-73.97628939,129
W 21 St & 6 Ave,40.72368361,-73.97574813,126
W 21 St & 6 Ave,40.74286877312112,-73.98918628692627,125
W 21 St & 6 Ave,40.787801,-73.953559,124
W 21 St & 6 Ave,40.70255065,-74.0127234,123
W 21 St & 6 Ave,40.77565541,-73.95068615,121
W 21 St & 6 Ave,40.721319,-74.010065,120
W 21 St & 6 Ave,40.701907,-74.013942,120
W 21 St & 6 Ave,40.70122128,-74.01234218,118
W 21 St & 6 Ave,40.754623240291046,-73.99516761302948,118
W 21 St & 6 Ave,40.78472675,-73.96961715,114
W 21 St & 6 Ave,40.695065,-73.987167,113
W 21 St & 6 Ave,40.68382604,-73.97632328,112
W 21 St & 6 Ave,40.752270938374096,-73.98770570755005,111
W 21 St & 6 Ave,40.77801203,-73.95407149,110
W 21 St & 6 Ave,40.71076228,-73.99400398,108
W 21 St & 6 Ave,40.804213,-73.96699104,107
W 21 St & 6 Ave,40.75159368451112,-73.98043155670166,105
W 21 St & 6 Ave,40.75795248,-73.97787642,105
W 21 St & 6 Ave,40.798185600000004,-73.96059090060001,102
W 21 St & 6 Ave,40.713126,-73.984844,101
W 21 St & 6 Ave,40.76350532,-73.97109243,100
W 21 St & 6 Ave,40.7245634290432,-73.9894437789917,100
W 21 St & 6 Ave,40.707873,-74.00166999999999,98
W 21 St & 6 Ave,40.70530954,-74.00612572,95
W 21 St & 6 Ave,40.71173107,-73.99193043,94
W 21 St & 6 Ave,40.71146364,-74.00552427,92
W 21 St & 6 Ave,40.77140426,-73.9535166,90
W 21 St & 6 Ave,40.703799200000006,-74.00838676,89
W 21 St & 6 Ave,40.8013434,-73.97114574390001,89
W 21 St & 6 Ave,40.686175799999994,-73.99645295,89
W 21 St & 6 Ave,40.7252556952547,-74.00412082672119,89
W 21 St & 6 Ave,40.69512845,-73.99595065,88
W 21 St & 6 Ave,40.78524672,-73.97667321,88
W 21 St & 6 Ave,40.752957,-74.00264,87
W 21 St & 6 Ave,40.78339981,-73.98093133,86
W 21 St & 6 Ave,40.71117444,-73.99682619,86
W 21 St & 6 Ave,40.71285887,-73.96590294,85
W 21 St & 6 Ave,40.7941654,-73.974124,84
W 21 St & 6 Ave,40.71926081,-73.98178024,84
W 21 St & 6 Ave,40.68926942,-73.98912867,82
W 21 St & 6 Ave,40.7014851,-73.98656928,82
W 21 St & 6 Ave,40.688226,-73.979382,81
W 21 St & 6 Ave,40.7746671,-73.98470567,80
W 21 St & 6 Ave,40.78499979,-73.97283406,77
W 21 St & 6 Ave,40.78275,-73.97137,75
W 21 St & 6 Ave,40.7806284,-73.9521667,73
W 21 St & 6 Ave,40.75110165,-73.94073717,71
W 21 St & 6 Ave,40.72580614,-73.97422494,70
W 21 St & 6 Ave,40.791270000000004,-73.964839,70
W 21 St & 6 Ave,40.689888,-73.981013,68
W 21 St & 6 Ave,40.70281858,-73.98765762,66
W 21 St & 6 Ave,40.71534825,-73.96024116,66
W 21 St & 6 Ave,40.77896784,-73.97374737,64
W 21 St & 6 Ave,40.71286844,-73.95698119,64
W 21 St & 6 Ave,40.7829391,-73.9786517,62
W 21 St & 6 Ave,40.68312489,-73.97895137,62
W 21 St & 6 Ave,40.686371,-73.99383324,62
W 21 St & 6 Ave,40.728048571362606,-73.97881150245668,61
W 21 St & 6 Ave,40.799484,-73.955613,60
W 21 St & 6 Ave,40.7801839724239,-73.97728532552719,60
W 21 St & 6 Ave,40.77579376683666,-73.97620573639871,59
W 21 St & 6 Ave,40.76312584,-73.96526895,56
W 21 St & 6 Ave,40.77536905,-73.94803392,55
W 21 St & 6 Ave,40.70365182,-74.01167797,54
W 21 St & 6 Ave,40.76663814,-73.95348296,53
W 21 St & 6 Ave,40.69760127,-73.99344559,51
W 21 St & 6 Ave,40.790254173304184,-73.97718340158461,51
W 21 St & 6 Ave,40.77282817,-73.96685276,50
W 21 St & 6 Ave,40.7785669,-73.97754961,50
W 21 St & 6 Ave,40.69474881,-73.98362464,49
W 21 St & 6 Ave,40.71485150526252,-74.01122331619263,48
W 21 St & 6 Ave,40.75272201381188,-73.98123621940613,48
W 21 St & 6 Ave,40.71117416,-74.00016545,46
W 21 St & 6 Ave,40.75892386377695,-73.96226227283478,46
W 21 St & 6 Ave,40.76440023,-73.96648977,44
W 21 St & 6 Ave,40.716887,-73.96319799999999,44
W 21 St & 6 Ave,40.7937704,-73.971888,43
W 21 St & 6 Ave,40.76703432309872,-73.95622730255127,43
W 21 St & 6 Ave,40.76780080148132,-73.96592080593109,43
W 21 St & 6 Ave,40.70255088,-73.98940236,43
W 21 St & 6 Ave,40.69580705,-73.97355569,42
W 21 St & 6 Ave,40.75763227739443,-73.9693057537079,41
W 21 St & 6 Ave,40.69610226,-73.96751037,40
W 21 St & 6 Ave,40.77632142182271,-73.96427392959596,38
W 21 St & 6 Ave,40.778301,-73.9488134,38
W 21 St & 6 Ave,40.77118287540658,-73.96409422159195,37
W 21 St & 6 Ave,40.725570000000005,-73.94434,37
W 21 St & 6 Ave,40.77391390238118,-73.9543953537941,36
W 21 St & 6 Ave,40.68753406,-73.97265183,36
W 21 St & 6 Ave,40.71044554,-73.96525063,36
W 21 St & 6 Ave,40.69028437,-73.98707105,36
W 21 St & 6 Ave,40.77862688,-73.95772073,34
W 21 St & 6 Ave,40.71413311,-73.95234386,34
W 21 St & 6 Ave,40.77573034,-73.9567526,32
W 21 St & 6 Ave,40.71260486,-73.96264403,31
W 21 St & 6 Ave,40.68807003,-73.98410637,31
W 21 St & 6 Ave,40.697787,-73.973736,30
W 21 St & 6 Ave,40.766368,-73.971518,29
